node,kind,degree,weighted_degree,betweenness,betweenness_exact,pagerank,eigenvector,core_number,brokerage
CashierCoordSep01OAI,label,7,1.9999999999999998,2.5232192485277075e-05,False,0.00028862115633714047,0.0012447131860601882,6,0.3328173374613003
AddSecondNested,label,78,3.0000000000000013,2.5028815703575352e-05,False,0.0003760005209415664,0.01925325421563381,56,-0.11880804953560364
OECDResearchAug10,label,23,3.0,2.4312509332419262e-05,False,0.0004613462689583044,6.18864296288595e-05,15,0.11513157894736842
OpenAIResearcherApr20,label,29,1.9999999999999996,2.2767078969365068e-05,False,0.0003181131942475228,0.0004430585758783452,19,0.05340557275541791
OpenAIResearchJun30,label,29,1.9999999999999996,2.2767078969365068e-05,False,0.0003181131942475228,0.0004430585758783455,19,0.05340557275541791
AgentPatchLinks2025,label,51,2.9999999999999996,2.256758067041205e-05,False,0.00038066801270431977,0.01639210427774428,39,-0.04682662538699689
ResearchHelperQQX91,label,48,1.9999999999999962,2.2217809273729106e-05,False,0.00027159547612831035,0.017440106720414184,47,-0.033862229102167185
OpenAIHelperJunOne,label,25,1.9999999999999993,2.221721462950055e-05,False,0.00027809361950262523,0.0030966806894143243,21,0.09249226006191946
GatewayMDHelper,label,72,2.999999999999998,2.1770903334925193e-05,False,0.00037375592831270516,0.017268257084224675,58,-0.11435758513931893
AgentReplaceProxy,label,342,1.9999999999999913,2.1606421910795017e-05,False,0.00027355330439633594,0.00953828785098623,339,-0.28753869969040247
PublicLinkIndexer,label,4,3.0,2.153750782779701e-05,False,0.0003960822241105884,0.00351759381002411,3,0.4123452012383901
Oct16MaidsWatcher,label,29,3.0,2.126763024512752e-05,False,0.0003793719410957234,0.001133331777173236,25,0.05050309597523217
AgentLink7016776,label,31,2.0000000000000004,2.070352568946351e-05,False,0.00029122671809941685,0.006213066257640352,21,0.0398606811145511
Dec27ConstructionAgent,label,16,2.9999999999999996,2.042158817357059e-05,False,0.0004054175667068675,0.0009229904800725108,12,0.18633900928792568
EnrollmentHelperJun,label,21,1.9999999999999996,2.035411712041323e-05,False,0.000290563361272773,0.006203640722109436,17,0.13157894736842102
Dec03Relay907588,label,7,1.9999999999999998,2.0199801523519544e-05,False,0.00028451835435406865,0.000940248027392723,7,0.32701238390092874
AgentPovUniqueQZ,label,12,3.0,1.9913062567670175e-05,False,0.00043254226303826647,0.010971572584365125,9,0.23645510835913308
OpenAIResearchNov01X,label,13,1.9999999999999996,1.979405888841082e-05,False,0.00028590425714378854,0.0007338252355809753,11,0.21962074303405565
AgentAD2928199,label,22,2.0000000000000004,1.954208489690795e-05,False,0.00030100515455954704,0.0029174767502353448,21,0.11687306501547984
DataResearchHelper60,label,40,1.9999999999999991,1.9432266008332267e-05,False,0.00027386661816795513,0.011362046104511138,33,0.0005804953560371029
Jun20VeteranAgent,label,7,2.0,1.9353586057417405e-05,False,0.00038793239622518034,4.45283561617405e-06,6,0.325077399380805
DataHelperJun22X,label,33,2.000000000000001,1.9222228957539878e-05,False,0.0003215286525742898,0.0021006101732648683,26,0.028444272445820484
OpenAIResearchAug21X,label,5,4.0,1.8777393261417043e-05,False,0.0005875852012811848,9.982588521793712e-06,3,0.37577399380804954
TexasResearchAgent,label,29,2.000000000000001,1.849753031642808e-05,False,0.00032539471480602227,0.0017875416336664653,26,0.045859133126935014
CitationHelperMN,label,7,1.9999999999999998,1.8354032843839997e-05,False,0.0003694876492726503,0.0007195432316634938,5,0.3235294117647059
GatewayFormatHelper,label,50,1.9999999999999978,1.8094981593097034e-05,False,0.0002658892368313843,0.01479095634103529,44,-0.05185758513931882
AgentExactJQP43,label,27,2.0,1.7928672934859473e-05,False,0.00027049397021909025,0.011106370947075643,22,0.06269349845201244
AgentEdit261878409,label,23,2.000000000000001,1.7860315924497106e-05,False,0.00028558319083320856,0.007143327757847574,20,0.10545665634674922
BudgetResearchTmp,label,26,2.999999999999997,1.7616425623711445e-05,False,0.00037954814028537257,0.05448021872412452,24,0.07352941176470584
OpenAIJan06Police,label,4,1.9999999999999998,1.7238735802366065e-05,False,0.00039017137370929856,3.1256665226804477e-06,3,0.4049922600619195
AgentAD665711,label,35,2.0000000000000004,1.7078568626961687e-05,False,0.0002824761974539895,0.006521431490677693,23,0.018575851393188847
DataPrepHelperApr7,label,15,1.9999999999999996,1.631411936866134e-05,False,0.00028117057684582666,0.0009666606152641701,14,0.18808049535603716
AgentOurMapHelper991,label,37,3.0000000000000013,1.580638717123426e-05,False,0.0003701282459725577,0.015847457482941855,29,0.008900928792569651
ConstructionHelperJun03,label,16,3.0,1.573319804597088e-05,False,0.00040637134946717865,0.0011228666133025543,12,0.17859907120743035
AgentResearchFoo,label,19,2.0,1.514825747051762e-05,False,0.0002992174624521676,0.0010787691441019652,17,0.1522832817337461
ResearchHelper3,label,5,1.9999999999999998,1.4771878740578792e-05,False,0.0002865373639648819,0.013937808441953624,4,0.3707430340557275
Mar18PovertyWatcher,label,20,2.0,1.471812048259584e-05,False,0.00030367944211914506,0.0017494961915746707,17,0.13777089783281732
ResearchHelperABC,label,33,2.000000000000001,1.4425023576739985e-05,False,0.00028344678915566944,0.016435274216321814,28,0.022252321981424128
TestBotZZZ,label,26,3.000000000000001,1.4247721121854178e-05,False,0.0003544593792609087,0.026905496876670244,21,0.06965944272445812
ResearchHelper927,label,28,1.9999999999999987,1.3962236559071112e-05,False,0.0004056711379300605,0.0008316423784528497,27,0.04643962848297212
AgentMixed,label,28,3.0,1.376887471786331e-05,False,0.00038522858977185797,0.01570614836006704,22,0.046052631578947345
Agent0JQPEarly,label,15,2.999999999999999,1.3687419757370101e-05,False,0.00037684637760374234,0.008131124564406159,13,0.18421052631578944
ResearchPrepAgentX,label,8,1.9999999999999998,1.3373045384861414e-05,False,0.00028498905748415717,0.0016273501203520559,7,0.29682662538699683
DataHelper13535,label,15,2.0000000000000004,1.3301301482995629e-05,False,0.00028442228272148944,0.009158364986217079,11,0.1834365325077399
AgentCacheNavigator88431,label,20,2.0,1.2931069127479974e-05,False,0.00027771012861170383,0.011242072661848483,15,0.13467492260061925
AgentMass2,label,45,3.000000000000001,1.2893780705264921e-05,False,0.0003608207689117173,0.02166871619684383,35,-0.035797213622290935
AgentAppender619,label,51,2.9999999999999987,1.2688180714006106e-05,False,0.00037309198166285456,0.014952718535679256,41,-0.06269349845201233
GroceryOurApr20X,label,17,2.0,1.2172797960219429e-05,False,0.0002752615243813732,0.0007279281808104804,16,0.16447368421052638
AgentSep08Current,label,14,3.0000000000000004,1.2169414659967187e-05,False,0.0003839636184132533,0.0009688633212941854,11,0.1929179566563468
AgentClarkUsable88912,label,45,1.9999999999999993,1.1942292218467892e-05,False,0.0002941576884626612,0.0034323844535495388,44,-0.037345201238390024
AgentHack,label,49,3.999999999999997,1.1850476757830685e-05,False,0.0004508582361769643,0.047877558352750975,40,-0.05572755417956654
OpenAIResearchOct29X,label,27,2.0000000000000004,1.1801803335181631e-05,False,0.00026444144187529007,0.002118183836220051,22,0.053018575851393246
RegResearchAgent,label,25,1.9999999999999998,1.10987312032348e-05,False,0.00027630177855800833,0.010328501914076459,17,0.07507739938080493
GuestResearch737158,label,42,2.999999999999999,1.103093089775958e-05,False,0.00036751172157940197,0.01935232552554381,33,-0.021671826625387025
OpenAIOct28FPScout,label,4,2.0,1.0911450865243563e-05,False,0.0003190639485049898,2.8395564499288447e-05,3,0.3953173374613003
AgentData,label,25,2.0000000000000018,1.0637992346587549e-05,False,0.0002876019238785336,0.014715481207844713,24,0.07391640866873062
OpenAIResearchNov18X,label,11,2.000000000000001,1.007153364918462e-05,False,0.00030282198723229444,0.000529442397195957,10,0.2370356037151703
ArchiveScoutNov11,label,18,2.0,9.728614951423326e-06,False,0.0002972307935778027,0.0004891232741185363,16,0.1538312693498452
AliceMillerXQ,label,340,1.9999999999999867,9.63666892000745e-06,False,0.0002725423716618417,0.0054318884430248,339,-0.29992260061919507
DataAgent997,label,52,3.000000000000001,9.37437498449589e-06,False,0.00036279670244754954,0.022704170612911325,39,-0.07275541795665641
OpenAIResearchAug14X,label,14,1.9999999999999996,8.902316844006087e-06,False,0.00027762782635535113,0.0008060952511777353,11,0.18827399380804954
ResearchAgentSix,label,23,1.9999999999999996,8.840984383041574e-06,False,0.00033253413078504994,0.0004747537788316577,22,0.09229876160990708
OpenAIResearcherNov11X,label,13,1.9999999999999993,8.831125636065428e-06,False,0.0002847334847658674,0.0008245455531185313,11,0.20220588235294112
MineForceZZ,label,340,1.9999999999999907,8.406571134285096e-06,False,0.00026691050184483455,0.016039007437939942,339,-0.30185758513931893
AgentCustom007,label,29,3.0,8.215822773878476e-06,False,0.0003838274909100537,0.01150340636938659,24,0.029992260061919462
AgentLinkUniq,label,46,1.999999999999998,8.090790472969269e-06,False,0.00026719770068551183,0.008633608630511384,40,-0.046052631578947456
Nov28OECDAgent,label,18,1.9999999999999991,7.986072628126928e-06,False,0.00032888877785745174,3.604170877298631e-05,13,0.15034829721362225
OpenAIMar19B8DC,label,4,2.0,7.885365042632766e-06,False,0.00030094814715661447,0.00040638662609142323,4,0.3902863777089783
ResearchLinks,label,3,3.0,7.701899986490004e-06,False,0.000427883036378052,0.002366575005077876,3,0.4237616099071207
AgentTest,label,40,2.0,7.688508913317063e-06,False,0.0002556086130898373,0.015874531196928107,35,-0.018769349845201178
AgentHelperUniqueXYZ,label,10,4.0,7.575467560546585e-06,False,0.00048630801167194013,0.006886859762624752,8,0.2478715170278638
AgentRetry525394,label,5,2.0,7.352418461200303e-06,False,0.0003343225541111937,0.0011825299519804171,4,0.3568111455108359
AgentNow42053,label,60,1.9999999999999998,7.09427292658947e-06,False,0.00026666611982369316,0.013766687708005805,47,-0.12267801857585137
Dec03ConstructionAgent,label,13,1.9999999999999996,6.854202313195111e-06,False,0.0002917932374581569,0.0004545344713114456,12,0.19794891640866874
AgentHelperBridgeZ777,label,37,1.9999999999999996,6.8113352189898046e-06,False,0.00026228270264183634,0.013762817669670344,32,-0.007352941176470562
OpenAINov22Equity,label,11,3.9999999999999996,6.809007937201786e-06,False,0.0005729532490155584,0.00017771597046795912,9,0.22968266253869973
AgentMDEncodedFresh999,label,36,1.9999999999999991,6.496811633281236e-06,False,0.0002633723768744591,0.010429190631766293,33,-0.003676470588235281
ParentUniqueCookie44199,label,19,1.9999999999999998,6.38972618203639e-06,False,0.000260439038089179,0.016354379444295478,18,0.13564241486068113
FreshAppend,label,47,1.9999999999999991,6.319474288994767e-06,False,0.0002692216279547545,0.010095485099973467,44,-0.05688854489164086
CitationTechAgent001,label,17,2.0,6.036835121307595e-06,False,0.00025525172527330106,0.01583503622759095,15,0.15208978328173378
AgentReg108322676,label,14,2.0000000000000004,5.952471751711643e-06,False,0.00029243095931357106,0.009554629780392114,10,0.1805340557275542
ResearcherZedY,label,4,2.0,5.9517154239540054e-06,False,0.0003020975338804797,0.0011745775810065651,3,0.3848684210526316
HelperCookAgent,label,17,3.0,5.907414461154366e-06,False,0.0003837133284331155,0.00880249783669172,12,0.15092879256965946
AgentRawCache79941,label,5,1.9999999999999998,5.8840717628645114e-06,False,0.00029264794062663744,0.01680596913927089,3,0.35216718266253866
MineX2,label,24,2.0,5.864127364987499e-06,False,0.0002673881357932496,0.010622329238069968,21,0.07430340557275539
AgentCorr5397416,label,33,3.0000000000000027,5.799953478125582e-06,False,0.0003648786746311147,0.015455087365128272,27,0.003676470588235281
AgentHHShort,label,341,5.00000000000001,5.60690512739586e-06,False,0.0005561624800105867,0.03279361271391063,339,-0.31482198142414863
ResearchAgentJuneM,label,35,2.0000000000000013,5.453009314247238e-06,False,0.00027098407327877155,0.009206423426152549,31,-0.0034829721362229504
MassResearcherConditional,label,21,1.9999999999999993,5.45184235393415e-06,False,0.0002731423532965894,0.008560881932674168,18,0.1029411764705882
MDSecAppend60659,label,340,1.9999999999999898,5.437481973906992e-06,False,0.00027790822841083565,0.004057917227119551,339,-0.3119195046439629
AgentResearchMassY2,label,340,2.999999999999984,5.310831368819642e-06,False,0.00037779865944130006,0.01695494071185662,339,-0.31230650154798767
AgentLink007,label,47,3.0,5.2260210903854445e-06,False,0.00037127970214343565,0.013100749681860107,39,-0.0619195046439629
PatriotsPointArchiveReferenceHelper2026,label,8,1.9999999999999996,5.207281054145598e-06,False,0.0002611730590916982,0.02310340714955296,7,0.27747678018575844
Aug02Precision,label,10,3.9999999999999996,5.155825380319213e-06,False,0.0005713808247996923,0.0001737888512206344,8,0.23897058823529405
MayTwoObserverFreshX,label,6,2.0,5.134817748624432e-06,False,0.0003087197444313176,8.089932888082764e-05,5,0.3181114551083592
OpenAIJun10Cohort,label,54,1.9999999999999998,5.044715745572556e-06,False,0.0002840398408127031,0.0011742337401965072,53,-0.10816563467492257
MassHelper15722,label,22,3.000000000000001,5.007213039980923e-06,False,0.00035094731193087723,0.016193792821125565,20,0.08668730650154804
May08ClothingAgent,label,28,1.9999999999999987,4.774854271920295e-06,False,0.0002905707006017538,0.001341573231892603,27,0.02399380804953566
AgentBridgeResearch42,label,19,2.9999999999999973,4.680010039599498e-06,False,0.0003900905936031167,0.002694268405443075,17,0.12751547987616102
BridgeMD17047,label,24,3.000000000000001,4.543928692135335e-06,False,0.0003462650837509409,0.02344054702990322,23,0.06849845201238391
ArchiveReaderJun03X,label,5,2.0,4.526512065894736e-06,False,0.00030566912703847485,0.0001687852903069676,5,0.34558823529411764
Sep13OECDScout,label,6,1.9999999999999998,4.194936334425021e-06,False,0.00033966387539066174,5.2368797424119294e-05,4,0.3154024767801858
July05PovertyWatcher,label,6,2.0,4.090557900033368e-06,False,0.000286137703785468,0.0008248964026775433,6,0.315015479876161
WikiUser,label,292,1.999999999999997,3.913965002545115e-06,False,0.0002788996525758631,0.0037423817791161517,291,-0.25561145510835914
Dec30VeteranAgent,label,22,2.000000000000001,3.829017341238046e-06,False,0.0003028036105796788,0.0014956817325054135,21,0.08359133126934987
GuestResearch812104,label,340,1.999999999999988,3.752640344351105e-06,False,0.0002781773305168974,0.004506985520674133,339,-0.3183049535603716
ZeroHelperFinal,label,340,1.999999999999988,3.752640344351105e-06,False,0.0002781773305168973,0.004506985520674134,339,-0.3183049535603716
OpenAIJun28Cloth,label,12,1.9999999999999993,3.5195584165340035e-06,False,0.0002767266407297125,0.0009306996955826078,11,0.20123839009287925
AgentReg169840843,label,19,1.9999999999999998,3.500207496374726e-06,False,0.00027238849802935423,0.00925623262591822,16,0.1236455108359133
AgentUpdater3928,label,46,1.999999999999998,3.4202849813205454e-06,False,0.00027451060099277237,0.0056460823195155765,40,-0.06308049535603721
AgentAwesomeXYZ,label,6,1.9999999999999998,3.0998251331034667e-06,False,0.000278200484844558,0.004271340887435992,5,0.31191950464396284
AgentOurPMForce991,label,35,1.9999999999999998,3.03858283045193e-06,False,0.00026109830123109007,0.00951993586647241,32,-0.012770897832817374
AgentResearchDirectDispXII,label,12,2.999999999999999,3.0229300068235436e-06,False,0.00036906212639829236,0.008357545534044646,11,0.1993034055727554
OpenAIResearchDataUSA,label,6,2.0,2.9584956589330443e-06,False,0.00027306173955223386,0.0004894369838414709,6,0.3107585139318885
CountyResearchBotJun,label,36,2.000000000000001,2.7764387505809494e-06,False,0.0002675931591388243,0.012488830393369954,31,-0.018382352941176516
AgentXYZabc,label,35,1.9999999999999998,2.7555072945031047e-06,False,0.000262873519308139,0.014023783306372406,31,-0.014318885448916463
OpenAIJune25Helper,label,21,2.0000000000000004,2.749954117008884e-06,False,0.000293242955920398,0.00087457222431933,20,0.09210526315789469
AgentSep08WV,label,11,2.0,2.721082378596632e-06,False,0.0002786180204748064,0.000518147701992252,9,0.2134287925696594
TestResearchABC,label,10,3.0000000000000004,2.651425118254836e-06,False,0.0003685597466993561,0.018770711600086566,8,0.22929566563467485
OAIEquityTruth,label,13,2.0,2.5449208440748673e-06,False,0.00041294761940546885,1.2408594752363458e-05,12,0.18014705882352944
OpenAIResearchJun22XYZ,label,43,1.9999999999999982,2.485700839327662e-06,False,0.0002814209755181752,0.004641498693651291,42,-0.05205108359133126
ResearchHH,label,44,2.000000000000001,2.4256707185280228e-06,False,0.00026517240826104714,0.007987229882037991,42,-0.059791021671826594
AgentMassHelperTest,label,192,1.9999999999999918,2.4186025941703967e-06,False,0.00026882276861115643,0.015464032814641085,188,-0.2149767801857585
ArchiveViewerSep15,label,21,2.0,2.3354189963520684e-06,False,0.00028112391738381435,0.0013027298511732429,20,0.0893962848297214
DataRefHelperZZ85075,label,8,1.9999999999999996,2.3129089742477775e-06,False,0.00030848177309671196,0.004314472014699947,7,0.26509287925696595
AgentHelperQZ,label,7,2.0,2.2652490391132013e-06,False,0.00032399779455183483,0.000969881381477125,6,0.28444272445820434
AgentGGadd,label,15,1.9999999999999996,2.2494745478857833e-06,False,0.00030003143918694313,0.002168172852356991,14,0.15131578947368424
AgentTestX,label,7,2.0,2.1492168967453127e-06,False,0.0002668812358147097,0.017484091632840742,5,0.2836687306501548
AgentMyProxyEditor,label,295,2.999999999999998,2.1184986267420974e-06,False,0.0003731383061477806,0.017566043080143756,291,-0.2705108359133127
ResearchHelper1781814691,label,28,3.0,2.110716347475281e-06,False,0.00036794940143491885,0.01181082402736611,23,0.011609907120743057
FreshRewrite,label,14,2.9999999999999996,2.0192058818241814e-06,False,0.00038417609228345764,0.009549706552278069,11,0.16118421052631582
ResearchAgentNacog2026,label,57,2.000000000000001,1.9966974756142972e-06,False,0.0003015108698191271,0.0020746749795647317,56,-0.13854489164086692
Dec19OECDHelper,label,10,2.999999999999999,1.9815040292504593e-06,False,0.00045029500646562683,0.00012463316864543355,8,0.22387770897832815
AgentGen93000,label,292,1.999999999999997,1.9661540440514544e-06,False,0.00027204244546891394,0.009096150534030957,291,-0.26741486068111453
AgentUni95630,label,292,1.999999999999997,1.9661540440514544e-06,False,0.00027203701263165764,0.010042941850176063,291,-0.26741486068111453
AgentUnique010,label,18,3.0000000000000004,1.916192027066031e-06,False,0.00035281469107930816,0.02587845904148502,15,0.1236455108359133
OpenAISep04RunnerX,label,12,1.9999999999999996,1.861580850526522e-06,False,0.0002752599405148761,0.0014949783009951983,11,0.19001547987616096
OpenAISchoolPsychMar14,label,7,2.0,1.694084429855941e-06,False,0.00037524359669788293,2.44431194161547e-05,6,0.2797987616099071
TakeStartFormatSEC,label,293,1.999999999999997,1.635332242068276e-06,False,0.00028093568322140237,0.004026835875085432,291,-0.2720588235294118
OpenAIApr10Scout,label,13,1.9999999999999993,1.6266460108443066e-06,False,0.0004342848745569809,8.247489093682535e-06,11,0.172407120743034
ResearchHelperOct,label,5,2.0,1.5809732319446988e-06,False,0.0002833421682525454,0.007339702634736782,5,0.33010835913312686
DataResearchBot,label,6,1.9999999999999998,1.4491340494253232e-06,False,0.0003023208686712798,0.00188539203873293,5,0.299922600619195
SecStartEditor,label,293,2.999999999999997,1.3774471635700723e-06,False,0.0003701579046777159,0.0458770607571955,291,-0.2736068111455109
ArchiveReaderJun10X,label,8,2.0,1.2399778576195328e-06,False,0.0002749429355985058,0.003658688321650479,8,0.2577399380804953
AgentMassHelperX,label,21,1.999999999999999,1.1713665623998762e-06,False,0.00025543063374849326,0.02861916479652917,19,0.08126934984520129
AgentResearchMan,label,25,2.000000000000001,1.0680180056319547e-06,False,0.0003027466574568737,0.0022783124348507793,24,0.039086687306501555
ResearcherBlueOct,label,292,1.999999999999997,1.007746015793356e-06,False,0.0002666299293110143,0.022236228850848895,291,-0.27225232198142413
OpenAIResearchHelper998,label,41,1.9999999999999978,9.666069003686804e-07,False,0.00026118230935628543,0.009176064391510134,40,-0.054760061919504555
ResearchTempABCZZ,label,7,2.0,9.533942900863798e-07,False,0.0002869755445943061,0.006705096824064512,6,0.2755417956656347
Apr06OECDScout,label,13,1.9999999999999993,9.445084875729193e-07,False,0.00030595851095208414,7.446239343541052e-05,12,0.16853715170278638
LinkNested,label,38,1.9999999999999991,9.300731289989567e-07,False,0.0002602918526558193,0.012379694540769698,33,-0.04160216718266252
AgentLinkerAA,label,16,2.0,8.24152184475038e-07,False,0.000253501043562471,0.020088984128987193,15,0.13293343653250778
AgentPrettyNameXYZZ,label,33,2.0,7.90797369099592e-07,False,0.0002717867292791378,0.006614946556049393,32,-0.022252321981424128
TransportHelperAug27OAI,label,2,2.0,7.84275755228505e-07,False,0.0003074091445285901,0.00012604471662824604,2,0.43130804953560375
DataResearcherQ2,label,2,2.0,7.74593338497289e-07,False,0.000605989959907272,,1,0.430921052631579
Aug03OECDScout,label,14,1.9999999999999996,7.545664594463974e-07,False,0.00031947911051584957,5.143567890079746e-05,12,0.15150928792569662
OpenAIJoe88,label,22,2.0000000000000004,6.868887974912355e-07,False,0.00027072940805782515,0.01250971560050219,21,0.06346749226006193
FindAnswer,label,292,2.999999999999997,6.673133802080742e-07,False,0.0003966404136724487,0.004273369429358724,291,-0.2765092879256966
DataRefHelperZZ25591,label,8,1.9999999999999996,5.48349186447552e-07,False,0.0002689347265433062,0.008317561391344588,7,0.2519349845201238
AgentVar68579,label,34,2.0,5.457804790525662e-07,False,0.00026862814172103777,0.006944123908482732,32,-0.028444272445820484
AgentDec14LanguageX,label,12,1.9999999999999993,4.944867326659219e-07,False,0.00026858106830115216,0.0010949565192978367,11,0.18072755417956654
AgentDonUpd8552,label,16,3.0000000000000004,4.561172560148201e-07,False,0.0003450213571277616,0.029707089019064874,15,0.12906346749226005
AgentUpdater8924,label,340,2.9999999999999813,4.358066176973492e-07,False,0.00037113877745332337,0.012588914509923735,339,-0.34036377708978327
LibraryArchiveUserQ005,label,340,2.999999999999978,4.358066176973492e-07,False,0.00038019820004756553,0.005987003424755516,339,-0.34036377708978327
OpenAgent,label,340,1.9999999999999898,4.2815704164047116e-07,False,0.0002737579895230452,0.005617100055244633,339,-0.3409442724458205
AgentXSmall,label,340,2.999999999999985,4.049622910062524e-07,False,0.00036195687417070775,0.016524361471490518,339,-0.34133126934984526
AtlasResearchHelperOne,label,10,5.000000000000002,3.982328043497583e-07,False,0.00057376833781757,0.032408444960294165,9,0.210719814241486
ResearchHelper1781816196,label,4,2.0,3.872966692486445e-07,False,0.0003640042681341608,0.0007543354313519975,2,0.3515866873065015
GoogleMaker,label,12,2.0000000000000004,3.543435893312285e-07,False,0.0002598188853274463,0.01462747608006934,12,0.17763157894736836
LinkWriter,label,41,1.9999999999999984,3.0821596652795423e-07,False,0.00025555333913976087,0.026405774465373046,40,-0.06327399380804943
FinalLinkerZZ,label,29,1.9999999999999987,2.8466468701248735e-07,False,0.00026025134501831787,0.014289366360724936,27,-0.011029411764705843
AgentSecWWWQ,label,14,3.0000000000000004,2.596922515971495e-07,False,0.0003462562608538002,0.02617925469273119,14,0.14531733746130038
AppendBridgeSecFormat,label,12,2.0,2.3600193759366065e-07,False,0.0002543552022614383,0.012379896916478292,12,0.17608359133126938
AgeHelper,label,14,1.9999999999999996,2.2625527461703166e-07,False,0.00025902419426125715,0.010443683682330462,12,0.14454334365325083
MassMethodAdd,label,34,1.9999999999999993,2.203863894932892e-07,False,0.0002611238917896042,0.011046799458908576,33,-0.03424922600619196
AgentMass77221,label,5,2.0,1.9364833462432224e-07,False,0.00027435472291049864,0.01642804842994551,4,0.31656346749226005
GuestResearch340876,label,11,1.9999999999999998,1.7201701013695282e-07,False,0.0002577649765587298,0.010468413975208844,10,0.19059597523219818
AgentProxyMarkdown700,label,14,1.9999999999999998,1.0341610457497042e-07,False,0.0002655909796078674,0.009061406218610697,13,0.14299535603715174
ProbeTestNoWrite,label,13,1.9999999999999996,9.305759422662468e-08,False,0.0002543435910798255,0.020040129357367462,12,0.1573142414860681
OpenAIResearchAgentQX,label,6,1.9999999999999998,7.772258516506022e-08,False,0.00028654371643007314,0.015049601106203755,5,0.2852167182662539
ConflictFix370,label,5,2.0,3.5125943906187225e-08,False,0.0002870311367304012,0.003124685966841811,5,0.3146284829721362
AgentCitationHelper805505,label,12,1.9999999999999996,5.82401006388939e-09,False,0.0002622424070448281,0.014398635229410216,11,0.17260061919504643
AgentAC9142841,label,10,0.9999999999999999,0.0,False,0.00016412152077078517,0.003536522491466042,10,-0.06424148606811148
RaceLoop603,label,47,1.0000000000000004,0.0,False,0.00016892047818836946,0.004415653301650732,47,-0.36590557275541796
RaceLoop207,label,47,1.0000000000000004,0.0,False,0.00016892047818836946,0.004415653301650731,47,-0.36590557275541796
MapDataLinks,label,47,1.0000000000000004,0.0,False,0.00016892047818836946,0.004415653301650732,47,-0.36590557275541796
GuestResearch395432,label,47,1.0000000000000004,0.0,False,0.00016892047818836946,0.00441565330165073,47,-0.36590557275541796
ConflictMaster303,label,47,1.0000000000000004,0.0,False,0.00016892047818836946,0.0044156533016507325,47,-0.36590557275541796
BridgeLinkTransform650,label,47,1.0000000000000004,0.0,False,0.00016892047818836946,0.00441565330165073,47,-0.36590557275541796
AgentZZAppend,label,47,1.0000000000000004,0.0,False,0.00016892047818836946,0.0044156533016507325,47,-0.36590557275541796
AgentMassHelperStart,label,47,1.0000000000000004,0.0,False,0.00016892047818836946,0.004415653301650732,47,-0.36590557275541796
AgentDirectSEC4992,label,47,1.0000000000000004,0.0,False,0.00016892047818836946,0.004415653301650732,47,-0.36590557275541796
HelperDEF,label,10,0.9999999999999999,0.0,False,0.00016221553405069096,0.008024100966480735,10,-0.06424148606811148
AgentCountyHelper905,label,10,0.9999999999999999,0.0,False,0.00016221553405069096,0.008024100966480737,10,-0.06424148606811148
AgentFoo401299,label,3,1.0,0.0,False,0.00016869947634531518,0.0027793896420157797,3,0.11087461300309598
GuestResearch567339,label,1,1.0,0.0,False,0.00015023141764729708,0.014374665404085198,1,0.22155572755417957
UpperSaverCounty,label,47,1.0000000000000004,0.0,False,0.00016892047818836946,0.004415653301650731,47,-0.36590557275541796
AgentUltraFreshSlash777X,label,7,0.9999999999999998,0.0,False,0.00016338440082125998,0.006280227867793594,7,-0.006385448916408687
AgentLoopMergeShortUL,label,7,0.9999999999999998,0.0,False,0.00016338440082125998,0.006280227867793595,7,-0.006385448916408687
OpenAIMassL901,label,5,1.0,0.0,False,0.00016198061514366343,0.0023576368915012914,5,0.04508513931888544
TransformAgentOO69,label,11,1.0000000000000002,0.0,False,0.00015516604286652515,0.008830532303527368,11,-0.08049535603715169
HelperMassRef85636,label,2,1.0,0.0,False,0.00021682287535817088,0.0004218805279159638,2,0.1513157894736842
HelperMassRef76828,label,2,1.0,0.0,False,0.00021682287535817088,0.00042188052791596476,2,0.1513157894736842
ClarkArchiveHelper727,label,4,1.0,0.0,False,0.00016071709435469406,0.004093622158875521,4,0.0770123839009288
MassResearchNestedBBB,label,9,1.0000000000000002,0.0,False,0.0001610283971450972,0.004843704375390866,9,-0.04682662538699689
AgentResearchHelper1781714868,label,14,0.9999999999999997,0.0,False,0.00019211916585306984,0.0023092754074011393,14,-0.12770897832817335
CountyHelperNineNineEight,label,19,0.9999999999999996,0.0,False,0.00015909359209945767,0.0061290023503520995,19,-0.17376160990712075
AgentResearchHelper1781714687,label,14,0.9999999999999997,0.0,False,0.00019211916585306984,0.0023092754074011397,14,-0.12770897832817335
AgentResearchHelper1781714643,label,14,0.9999999999999997,0.0,False,0.00019211916585306984,0.0023092754074011406,14,-0.12770897832817335
ResearchHelperMA2026,label,1,1.0,0.0,False,0.00018862614491049949,9.575091505128877e-05,1,0.22155572755417957
ClothingAgentMar04X,label,19,0.9999999999999996,0.0,False,0.0001744657865300647,0.0009698282394735034,19,-0.17376160990712075
AgentCashierResearchX,label,1,1.0,0.0,False,0.00015226121523927817,0.00033009189369675486,1,0.22155572755417957
OpenAiResearchAgent,label,1,1.0,0.0,False,0.0001956305632553953,0.00016036644235142023,1,0.22155572755417957
AgentCitationRootX123,label,2,1.0,0.0,False,0.00018287464814723095,0.0015089935762161136,2,0.1513157894736842
